"V2","V4"
"MIF","MIR3665"
"MIF","MIR3193"
"MIF","MIR3065"
"MIF","MIR2355"
"MIF","MIR18B"
"MIF","MIR1470"
"MIF","MIR1247"
"MIF","MIR1224"
"MIF","MIR107"
"MIF","MIR106A"
"MIF","MGMT"
"MIF","CENPBD1P1"
"MIF","MGAT1"
"MIF","METTL7B"
"MIF","MET"
"MIF","MEIG1"
"MIF","MDH1B"
"MIF","MARCKSL1"
"MIF","MARCH4"
"MIF","MAP9"
"MIF","LRRN2"
"MIF","LRRC56"
"MIF","LRRC3-DT"
"MIF","LRFN1"
"MIF","LPP"
"MIF","LOXL1"
"MIF","LOC728554"
"MIF","LRRC77P"
"MIF","MIR3936HG"
"MIF","CPEB2-DT"
"MIF","LOC401463"
"MIF","FOXN3-AS1"
"MIF","LOC339529"
"MIF","CEP83-DT"
"MIF","TGFBR3L"
"MIF","TUNAR"
"MIF","LINC00629"
"MIF","NRAV"
"MIF","PANTR1"
"MIF","PTOV1-AS1"
"MIF","LOXL1-AS1"
"MIF","MZF1-AS1"
"MIF","AGAP2-AS1"
"MIF","TEX13C"
"MIF","FAM83H-AS1"
"MIF","LMBR1L"
"MIF","LIPT2"
"MIF","LIPG"
"MIF","LINC00608"
"MIF","LINC00499"
"MIF","LINC00461"
"MIF","LEP"
"MIF","LCK"
"MIF","KY"
"MIF","KRTCAP2"
"MIF","KLHL9"
"MIF","KLHDC9"
"MIF","KLHDC3"
"MIF","KIF3B"
"MIF","CEP295"
"MIF","KIAA1549"
"MIF","MYORG"
"MIF","KIAA0232"
"MIF","TMEM94"
"MIF","KDM6B"
"MIF","KDM2B"
"MIF","KDELR1"
"MIF","KCNT2"
"MIF","KCNN3"
"MIF","KCNK12"
"MIF","KCNK10"
"MIF","KCNJ1"
"MIF","KCNIP4"
"MIF","KCNG3"
"MIF","KCNA5"
"MIF","KALRN"
"MIF","JOSD2"
"MIF","JMJD8"
"MIF","ITPKC"
"MIF","ITPKB"
"MIF","ITGA4"
"MIF","ISM1"
"MIF","IQCF6"
"MIF","IL7"
"MIF","IL11"
"MIF","IGFBP4"
"MIF","IFT74"
"MIF","ID4"
"MIF","ID1"
"MIF","MRPL58"
"MIF","HTR1A"
"MIF","HSPB6"
"MIF","HSF1"
"MIF","HRH3"
"MIF","HRAS"
"MIF","HPS4"
"MIF","HAGLR"
"MIF","HOXB-AS3"
"MIF","HMGCS1"
"MIF","HECA"
"MIF","HEBP1"
"MIF","HBM"
"MIF","HBA2"
"MIF","HBA1"
"MIF","HAP1"
"MIF","GUCY2D"
"MIF","GTF2I"
"MIF","GRM3"
"MIF","GRID2"
"MIF","GRASP"
"MIF","GPR45"
"MIF","GPR153"
"MIF","GLIPR1L1"
"MIF","GATAD2B"
"MIF","GAS8"
"MIF","GANAB"
"MIF","FUZ"
"MIF","FLT3"
"MIF","BAIAP2-DT"
"MIF","FIBCD1"
"MIF","FBXL16"
"MIF","FAT2"
"MIF","FAM76A"
"MIF","FAM43B"
"MIF","FAM193B"
"MIF","FAM167A"
"MIF","FAM166A"
"MIF","ETV2"
"MIF","EPHA3"
"MIF","EMC6"
"MIF","EIF5"
"MIF","EIF4E3"
"MIF","AGO1"
"MIF","EHD1"
"MIF","EFNB3"
"MIF","E2F3"
"MIF","DZIP1L"
"MIF","DYDC1"
"MIF","DVL1"
"MIF","DUSP7"
"MIF","DRD5"
"MIF","DND1"
"MIF","DNAJC1"
"MIF","DNAJB5"
"MIF","DNAI2"
"MIF","DNAI1"
"MIF","DNAH1"
"MIF","DMD"
"MIF","DLL1"
"MIF","DKFZP434A062"
"MIF","DIO3OS"
"MIF","DHRS2"
"MIF","DGKZ"
"MIF","DEPDC4"
"MIF","DEFB124"
"MIF","DDX41"
"MIF","DDX31"
"MIF","DDIT3"
"MIF","DCTN1"
"MIF","DCAF15"
"MIF","DBNDD2"
"MIF","ACKR1"
"MIF","CYTH2"
"MIF","CYR61"
"MIF","COQ10A"
"MIF","CNGA4"
"MIF","CMIP"
"MIF","CLIP1"
"MIF","CLCN6"
"MIF","CIAPIN1"
"MIF","CEP164"
"MIF","CELP"
"MIF","CEL"
"MIF","CEBPZ"
"MIF","CDK6"
"MIF","CDHR3"
"MIF","CDH6"
"MIF","CDH16"
"MIF","CD44"
"MIF","CCDC85B"
"MIF","CCDC40"
"MIF","CCDC34"
"MIF","CCDC33"
"MIF","CBFA2T2"
"MIF","CALN1"
"MIF","CADM2"
"MIF","CACNG4"
"MIF","CA7"
"MIF","SPACA9"
"MIF","C9orf24"
"MIF","C9orf116"
"MIF","C6orf118"
"MIF","C4orf51"
"MIF","C3orf80"
"MIF","C2orf73"
"MIF","C2orf70"
"MIF","C2CD2L"
"MIF","LKAAEAR1"
"MIF","C2"
"MIF","LEXM"
"MIF","AUNIP"
"MIF","C1orf122"
"MIF","SYNE4"
"MIF","TRIR"
"MIF","C16orf87"
"MIF","ELMSAN1"
"MIF","C10orf113"
"MIF","C10orf105"
"MIF","BTBD9"
"MIF","BRF1"
"MIF","BOP1"
"MIF","BMP2"
"MIF","BDNF"
"MIF","BCAR3"
"MIF","BARHL1"
"MIF","AZI2"
"MIF","ATP2A2"
"MIF","ATP1B1"
"MIF","ARL4A"
"MIF","ARHGAP30"
"MIF","ARHGAP24"
"MIF","APOO"
"MIF","APBB1"
"MIF","AP1M1"
"MIF","ALG1"
"MIF","ADRA1B"
"MIF","ADRA1A"
"MIF","ADPRHL2"
"MIF","AZIN2"
"MIF","ACTN3"
"MIF","ACD"
"MIF","ABI3BP"
"MIF","ABI2"
"MIF","ABCB8"
"MEIS1","ZRANB2-AS1"
"MEIS1","ZNF804A"
"MEIS1","ZNF608"
"MEIS1","ZNF512B"
"MEIS1","ZNF385B"
"MEIS1","ZNF281"
"MEIS1","ZNF131"
"MEIS1","ZIC5"
"MEIS1","ZHX1-C8orf76"
"MEIS1","ZHX1"
"MEIS1","ZFX-AS1"
"MEIS1","ZFP36L1"
"MEIS1","ZFHX3"
"MEIS1","ZEB2"
"MEIS1","ZDHHC9"
"MEIS1","ZCCHC14"
"MEIS1","ZBTB20"
"MEIS1","ZBTB11"
"MEIS1","YY1AP1"
"MEIS1","YTHDF1"
"MEIS1","WRN"
"MEIS1","PYM1"
"MEIS1","WDR70"
"MEIS1","WDR59"
"MEIS1","WDR37"
"MEIS1","VSX2"
"MEIS1","VSTM2L"
"MEIS1","VASN"
"MEIS1","UTP15"
"MEIS1","USPL1"
"MEIS1","USP39"
"MEIS1","USP2"
"MEIS1","USP15"
"MEIS1","UCHL3"
"MEIS1","UBOX5"
"MEIS1","UBE2H"
"MEIS1","UBAP2L"
"MEIS1","TXNDC16"
"MEIS1","TUSC2"
"MEIS1","TTLL3"
"MEIS1","TTLL11"
"MEIS1","TRIM50"
"MEIS1","TPT1-AS1"
"MEIS1","TNXB"
"MEIS1","TNXA"
"MEIS1","TNRC6B"
"MEIS1","TNKS"
"MEIS1","TNFAIP8"
"MEIS1","TMPRSS13"
"MEIS1","TMEM59"
"MEIS1","TMEM238"
"MEIS1","TMEM200A"
"MEIS1","CEMIP2"
"MEIS1","TMEM19"
"MEIS1","TMEM161B"
"MEIS1","TMEM150C"
"MEIS1","TMEM110-MUSTN1"
"MEIS1","STIMATE"
"MEIS1","TMEM109"
"MEIS1","TMC4"
"MEIS1","TM2D3"
"MEIS1","TLX1"
"MEIS1","TLK2"
"MEIS1","TLE4"
"MEIS1","TIAM1"
"MEIS1","THAP8"
"MEIS1","TGIF1"
"MEIS1","TFB1M"
"MEIS1","TEF"
"MEIS1","TEAD4"
"MEIS1","TCF4"
"MEIS1","TCEAL7"
"MEIS1","TAF8"
"MEIS1","SYT13"
"MEIS1","SYNJ1"
"MEIS1","SYK"
"MEIS1","SYBU"
"MEIS1","SUFU"
"MEIS1","STT3B"
"MEIS1","STK3"
"MEIS1","SSBP4"
"MEIS1","SRGAP2B"
"MEIS1","SPRYD4"
"MEIS1","SPEG"
"MEIS1","SPATA25"
"MEIS1","SOX4"
"MEIS1","SOX2"
"MEIS1","SNORD56B"
"MEIS1","SNORD38B"
"MEIS1","SNORD38A"
"MEIS1","SNORA75"
"MEIS1","SNCAIP"
"MEIS1","SMYD1"
"MEIS1","SMURF2"
"MEIS1","SMPD3"
"MEIS1","SMARCD1"
"MEIS1","SMARCC1"
"MEIS1","SMARCA2"
"MEIS1","SLC8A3"
"MEIS1","SLC6A20"
"MEIS1","SLC4A4"
"MEIS1","SLC45A1"
"MEIS1","SLC35B2"
"MEIS1","SLC26A7"
"MEIS1","SLC25A12"
"MEIS1","SLC22A14"
"MEIS1","SKA2"
"MEIS1","SIX6"
"MEIS1","SHOC2"
"MEIS1","SHBG"
"MEIS1","SH3TC1"
"MEIS1","SH2D1A"
"MEIS1","SH2B3"
"MEIS1","PRAG1"
"MEIS1","SESN1"
"MEIS1","SEPT4"
"MEIS1","SCYL1"
"MEIS1","SCUBE3"
"MEIS1","SCML1"
"MEIS1","SCARNA17"
"MEIS1","SCAPER"
"MEIS1","SATB1"
"MEIS1","SAMD7"
"MEIS1","RUNDC3B"
"MEIS1","RPP25"
"MEIS1","RPE"
"MEIS1","ROCK1"
"MEIS1","RNF38"
"MEIS1","RNF152"
"MEIS1","RNASE12"
"MEIS1","RNASE11"
"MEIS1","RIPPLY2"
"MEIS1","RHOQ"
"MEIS1","RHOBTB2"
"MEIS1","RGS6"
"MEIS1","REXO1"
"MEIS1","REP15"
"MEIS1","RBM4"
"MEIS1","RBM23"
"MEIS1","RBM18"
"MEIS1","RB1"
"MEIS1","RASSF7"
"MEIS1","RAPGEF2"
"MEIS1","RAP1A"
"MEIS1","QTRT1"
"MEIS1","NECTIN3-AS1"
"MEIS1","PTPRCAP"
"MEIS1","PTCH1"
"MEIS1","PSME3"
"MEIS1","PSMC3IP"
"MEIS1","PRRT1"
"MEIS1","PRPS1L1"
"MEIS1","PROKR1"
"MEIS1","FOXN3-AS2"
"MEIS1","PRKCZ"
"MEIS1","PRKACA"
"MEIS1","POLR2B"
"MEIS1","POLG"
"MEIS1","PODN"
"MEIS1","PMEL"
"MEIS1","PLXNA2"
"MEIS1","PLIN1"
"MEIS1","PLEKHB1"
"MEIS1","PLCL2"
"MEIS1","PLCB1"
"MEIS1","PITX2"
"MEIS1","PIM2"
"MEIS1","PIK3R1"
"MEIS1","PIK3CG"
"MEIS1","PHF21B"
"MEIS1","PHF12"
"MEIS1","PHAX"
"MEIS1","PEX12"
"MEIS1","PCSK2"
"MEIS1","PCP4"
"MEIS1","PCNX3"
"MEIS1","PCDHAC1"
"MEIS1","PCDH18"
"MEIS1","PCDH10"
"MEIS1","PCDH1"
"MEIS1","PBRM1"
"MEIS1","PAX6"
"MEIS1","PACRG"
"MEIS1","PABPC1"
"MEIS1","OTOP2"
"MEIS1","OST4"
"MEIS1","OSBPL8"
"MEIS1","OSBP"
"MEIS1","OR9K2"
"MEIS1","OR5L1"
"MEIS1","OR5D13"
"MEIS1","OR51G1"
"MEIS1","OR4D9"
"MEIS1","OR2W3"
"MEIS1","OR2C1"
"MEIS1","OR2B2"
"MEIS1","OR2AG2"
"MEIS1","OR2A9P"
"MEIS1","OR2A20P"
"MEIS1","OR13C2"
"MEIS1","OR12D2"
"MEIS1","OR10X1"
"MEIS1","OR10V2P"
"MEIS1","OR10A5"
"MEIS1","OR10A2"
"MEIS1","ONECUT2"
"MEIS1","OGFOD1"
"MEIS1","NUP93"
"MEIS1","NTRK2"
"MEIS1","NTM"
"MEIS1","NSUN2"
"MEIS1","NRP2"
"MEIS1","NRL"
"MEIS1","NRG1"
"MEIS1","NRAP"
"MEIS1","NR2F2"
"MEIS1","NPPA"
"MEIS1","NPNT"
"MEIS1","NOTUM"
"MEIS1","NOS1AP"
"MEIS1","NOL4"
"MEIS1","NOL3"
"MEIS1","NKIRAS1"
"MEIS1","NKD1"
"MEIS1","NIPBL"
"MEIS1","NIPAL4"
"MEIS1","NID2"
"MEIS1","NHLH2"
"MEIS1","NGLY1"
"MEIS1","NFATC4"
"MEIS1","NEURL2"
"MEIS1","NDUFS2"
"MEIS1","NDUFB5"
"MEIS1","NDUFAF2"
"MEIS1","NDN"
"MEIS1","NCSTN"
"MEIS1","NCALD"
"MEIS1","MYO9A"
"MEIS1","MYLK2"
"MEIS1","MYCBP2"
"MEIS1","MTA2"
"MEIS1","MRPL10"
"MEIS1","MPPED2"
"MEIS1","MOCS2"
"MEIS1","MOAP1"
"MEIS1","MKNK1"
"MEIS1","MKLN1"
"MEIS1","MIR944"
"MEIS1","MIR654"
"MEIS1","MIR641"
"MEIS1","MIR638"
"MEIS1","MIR602"
"MEIS1","MIR601"
"MEIS1","MIR5193"
"MEIS1","MIR5187"
"MEIS1","MIR5006"
"MEIS1","MIR4787"
"MEIS1","MIR4668"
"MEIS1","MIR4647"
"MEIS1","MIR4640"
"MEIS1","MIR4492"
"MEIS1","MIR4439"
"MEIS1","MIR4297"
"MEIS1","MIR4251"
"MEIS1","MIR3940"
"MEIS1","MIR376C"
"MEIS1","MIR376B"
"MEIS1","MIR376A2"
"MEIS1","MIR376A1"
"MEIS1","MIR3646"
"MEIS1","MIR3152"
"MEIS1","MIR3117"
"MEIS1","MIR301A"
"MEIS1","MIR27A"
"MEIS1","MIR2682"
"MEIS1","MIR23A"
"MEIS1","MIR211"
"MEIS1","MIR203A"
"MEIS1","MIR1915"
"MEIS1","MIR1469"
"MEIS1","MIR137"
"MEIS1","MIR128-1"
"MEIS1","MIR124-2"
"MEIS1","MIR1203"
"MEIS1","MIR1179"
"MEIS1","MID1"
"MEIS1","MFSD11"
"MEIS1","METTL5"
"MEIS1","MEIS2"
"MEIS1","MCEE"
"MEIS1","MBD6"
"MEIS1","MAST4"
"MEIS1","MARVELD2"
"MEIS1","MARCH2"
"MEIS1","MAPT-AS1"
"MEIS1","MAPKAPK3"
"MEIS1","LYSMD1"
"MEIS1","LRRC41"
"MEIS1","LRRC30"
"MEIS1","LRRC14"
"MEIS1","LPAR1"
"MEIS1","LOC729970"
"MEIS1","LINC01915"
"MEIS1","MAP4K3-DT"
"MEIS1","LOC606724"
"MEIS1","LOC440040"
"MEIS1","TOB1-AS1"
"MEIS1","DPP10-AS1"
"MEIS1","KRTAP5-AS1"
"MEIS1","EPHA1-AS1"
"MEIS1","LOC283856"
"MEIS1","LOC283335"
"MEIS1","LINC00710"
"MEIS1","WAC-AS1"
"MEIS1","FEZF1-AS1"
"MEIS1","SSTR5-AS1"
"MEIS1","LOC100507346"
"MEIS1","SLFNL1-AS1"
"MEIS1","PSMD6-AS2"
"MEIS1","PRKG1-AS1"
"MEIS1","LINC01132"
"MEIS1","LOC100506804"
"MEIS1","LINC00674"
"MEIS1","LOC100288748"
"MEIS1","LOC100287944"
"MEIS1","LOC100129046"
"MEIS1","LMO3"
"MEIS1","LMF1"
"MEIS1","LIN28B-AS1"
"MEIS1","LINC00535"
"MEIS1","LINC00487"
"MEIS1","LINC00482"
"MEIS1","LINC00032"
"MEIS1","LIN28A"
"MEIS1","LHX9"
"MEIS1","LEMD3"
"MEIS1","LEMD1"
"MEIS1","RTL6"
"MEIS1","LDB1"
"MEIS1","LARGE1"
"MEIS1","LACRT"
"MEIS1","KRTAP13-3"
"MEIS1","KRTAP10-9"
"MEIS1","KRTAP10-7"
"MEIS1","KRTAP10-4"
"MEIS1","KRTAP10-3"
"MEIS1","KRTAP10-12"
"MEIS1","KRTAP10-11"
"MEIS1","KRT4"
"MEIS1","KRT35"
"MEIS1","KLHL20"
"MEIS1","KLF14"
"MEIS1","KLF10"
"MEIS1","KLB"
"MEIS1","KIRREL3"
"MEIS1","KIAA1217"
"MEIS1","KIAA0754"
"MEIS1","KHK"
"MEIS1","KERA"
"MEIS1","KDM8"
"MEIS1","KCNN3"
"MEIS1","KCNIP2"
"MEIS1","ITGA5"
"MEIS1","ITGA3"
"MEIS1","ISG20L2"
"MEIS1","IRF2BP1"
"MEIS1","IPO13"
"MEIS1","IP6K1"
"MEIS1","INPP4B"
"MEIS1","INHBA-AS1"
"MEIS1","IL17A"
"MEIS1","IL16"
"MEIS1","IKZF5"
"MEIS1","IGIP"
"MEIS1","IFRD2"
"MEIS1","HSPB8"
"MEIS1","HSPB7"
"MEIS1","HS3ST2"
"MEIS1","HRK"
"MEIS1","HOXD9"
"MEIS1","HOXA1"
"MEIS1","HOMER1"
"MEIS1","HNF4G"
"MEIS1","HMGN2"
"MEIS1","HGFAC"
"MEIS1","HERC1"
"MEIS1","HBE1"
"MEIS1","HAS2-AS1"
"MEIS1","HAND1"
"MEIS1","H2AFX"
"MEIS1","GUCY1B1"
"MEIS1","GTF2I"
"MEIS1","GSK3B"
"MEIS1","GSC"
"MEIS1","GRM5-AS1"
"MEIS1","GRM5"
"MEIS1","GRID2"
"MEIS1","GREM1"
"MEIS1","GRAMD2B"
"MEIS1","GPR55"
"MEIS1","GPR52"
"MEIS1","GPR45"
"MEIS1","GPR156"
"MEIS1","GON4L"
"MEIS1","GMFG"
"MEIS1","GHDC"
"MEIS1","GBF1"
"MEIS1","GALNT5"
"MEIS1","GALNT4"
"MEIS1","GABRR3"
"MEIS1","FXYD1"
"MEIS1","FRS2"
"MEIS1","FRMD6-AS1"
"MEIS1","FREM1"
"MEIS1","FOXP1"
"MEIS1","FOXN3"
"MEIS1","FOXD1"
"MEIS1","FOXB1"
"MEIS1","FOS"
"MEIS1","FNIP2"
"MEIS1","FLJ20021"
"MEIS1","FLI1"
"MEIS1","FKBP15"
"MEIS1","FGFR2"
"MEIS1","FGF6"
"MEIS1","FGB"
"MEIS1","FCHO2"
"MEIS1","FBXW7"
"MEIS1","FBXO5"
"MEIS1","FBN1"
"MEIS1","FASTKD5"
"MEIS1","FAP"
"MEIS1","FAM8A1"
"MEIS1","FAM78B"
"MEIS1","INKA1"
"MEIS1","FAM204A"
"MEIS1","FAM192A"
"MEIS1","ABRAXAS2"
"MEIS1","FAM133A"
"MEIS1","FAM122B"
"MEIS1","FAM122A"
"MEIS1","FABP7"
"MEIS1","EXTL2"
"MEIS1","EXOC6B"
"MEIS1","ESYT3"
"MEIS1","ESRP1"
"MEIS1","ERO1B"
"MEIS1","ERI3"
"MEIS1","ERG"
"MEIS1","ERC2"
"MEIS1","ERBB4"
"MEIS1","ERAL1"
"MEIS1","ENO3"
"MEIS1","EMC1"
"MEIS1","ELOVL5"
"MEIS1","ELMOD1"
"MEIS1","EIF4ENIF1"
"MEIS1","EIF2S1"
"MEIS1","EIF1AD"
"MEIS1","EFTUD2"
"MEIS1","EFNB2"
"MEIS1","EFCAB5"
"MEIS1","EEF1A2"
"MEIS1","EDNRA"
"MEIS1","ECI2"
"MEIS1","EBF3"
"MEIS1","EAF2"
"MEIS1","DYNC1I2"
"MEIS1","DPH3P1"
"MEIS1","DPCD"
"MEIS1","DOK1"
"MEIS1","DOCK3"
"MEIS1","DNM2"
"MEIS1","DNAJC3"
"MEIS1","DLGAP3"
"MEIS1","DLEU2"
"MEIS1","PAX6-AS1"
"MEIS1","DKFZP434H168"
"MEIS1","DIP2B"
"MEIS1","DIO2"
"MEIS1","DICER1"
"MEIS1","DHX8"
"MEIS1","DHRS13"
"MEIS1","DEXI"
"MEIS1","DEFB106B"
"MEIS1","DEFB106A"
"MEIS1","DDI1"
"MEIS1","DCAF5"
"MEIS1","DCAF17"
"MEIS1","DACH1"
"MEIS1","CYP26C1"
"MEIS1","CYCSP52"
"MEIS1","CXCR4"
"MEIS1","CUX1"
"MEIS1","CSNK2B"
"MEIS1","CROCCP2"
"MEIS1","CRIM1"
"MEIS1","CRHBP"
"MEIS1","CREB5"
"MEIS1","CORO6"
"MEIS1","COPS3"
"MEIS1","COL9A1"
"MEIS1","COL6A5"
"MEIS1","COL5A3"
"MEIS1","COL11A2"
"MEIS1","COG4"
"MEIS1","CNTNAP5"
"MEIS1","CNST"
"MEIS1","CLTC"
"MEIS1","CLCNKA"
"MEIS1","CISD3"
"MEIS1","UTP4"
"MEIS1","CHSY3"
"MEIS1","CHRNB3"
"MEIS1","CHD8"
"MEIS1","CHD3"
"MEIS1","CEP95"
"MEIS1","CDR1"
"MEIS1","CDKL5"
"MEIS1","CDH23"
"MEIS1","CDC42BPA"
"MEIS1","TRMT13"
"MEIS1","DEUP1"
"MEIS1","CCDC167"
"MEIS1","ITPRID1"
"MEIS1","CCDC122"
"MEIS1","CCDC121"
"MEIS1","CBX3P2"
"MEIS1","CALB1"
"MEIS1","CACNA2D1"
"MEIS1","CABP7"
"MEIS1","CA12"
"MEIS1","CARD19"
"MEIS1","MROH6"
"MEIS1","C8orf44-SGK3"
"MEIS1","C8orf44"
"MEIS1","SMIM15"
"MEIS1","C2orf83"
"MEIS1","ADORA2A-AS1"
"MEIS1","NOL4L"
"MEIS1","ELP5"
"MEIS1","USB1"
"MEIS1","PRR35"
"MEIS1","C11orf74"
"MEIS1","AAMDC"
"MEIS1","LMNTD2"
"MEIS1","CATSPERZ"
"MEIS1","C10orf90"
"MEIS1","CASC10"
"MEIS1","BEND4"
"MEIS1","BCO1"
"MEIS1","BCL6"
"MEIS1","BCL2L2-PABPN1"
"MEIS1","BCL2L2"
"MEIS1","BCAM"
"MEIS1","BAP1"
"MEIS1","ADGRB3"
"MEIS1","BACE1"
"MEIS1","B3GAT3"
"MEIS1","ATXN7L3"
"MEIS1","ATXN7L2"
"MEIS1","ATPAF2"
"MEIS1","ATP8A1"
"MEIS1","ATP6V1C1"
"MEIS1","ATF6"
"MEIS1","ASXL1"
"MEIS1","ASIC4"
"MEIS1","ASH1L"
"MEIS1","ARRDC4"
"MEIS1","ARPP21"
"MEIS1","ARNTL"
"MEIS1","ARHGEF9"
"MEIS1","ARHGAP5"
"MEIS1","ARHGAP25"
"MEIS1","ARAF"
"MEIS1","AP2M1"
"MEIS1","AP1G1"
"MEIS1","ANKUB1"
"MEIS1","ANKRD12"
"MEIS1","ANK2"
"MEIS1","ANGPTL3"
"MEIS1","ANGPT1"
"MEIS1","AMIGO1"
"MEIS1","AKT2"
"MEIS1","AKAP9"
"MEIS1","ADCY8"
"MEIS1","ACSM3"
"MEIS1","ACSL1"
"MEIS1","GCNA"
"MEIS1","ABHD14B"
"MEIS1","ABHD14A-ACY1"
"MEIS1","ABHD14A"
"MEIS1","AATF"
"MEIS1","ETS1"
"MEIS1","HOXA10"
"MEIS1","HOXA11"
"MEIS1","HOXA13"
"MEIS1","HOXA2"
"MEIS1","HOXA5"
"MEIS1","HOXA7"
"MEIS1","HOXA9"
"MEIS1","HOXB1"
"MEIS1","HOXB13"
"MEIS1","HOXB4"
"MEIS1","HOXB8"
"MEIS1","HOXC13"
"MEIS1","HOXD11"
"MEIS1","HOXD12"
"MEIS1","HOXD13"
"MEIS1","HOXD4"
"MEIS1","PBX1"
"MEIS1","PBX3"
"MEIS1","PKNOX1"
"MEIS1","TLX3"
"MAPK9","CXCL8"
"MAPK8","CXCL8"
"MAPK3","CXCL8"
"MAPK3","CDK4"
"MAPK3","CCND1"
"MAPK14","CXCL8"
"MAPK14","CXCL1"
"MAPK13","CXCL8"
"MAPK13","CXCL1"
"MAPK12","CXCL8"
"MAPK12","CXCL1"
"MAPK11","CXCL8"
"MAPK11","CXCL1"
"MAPK10","CXCL8"
"MAPK1","CXCL8"
"MAPK1","CDK4"
"MAPK1","CCND1"
"MAFA","PDX1"
"MAFA","INS"
"MAFA","MAF"
"MAFA","MAPK1"
"MAFA","MAPK14"
"MAFA","NEUROD1"
"LMO2","ZNF800"
"LMO2","ZNF641"
"LMO2","ZNF503"
"LMO2","ZNF32-AS2"
"LMO2","ZNF32-AS1"
"LMO2","ZMYND8"
"LMO2","ZMAT2"
"LMO2","ZFPM1"
"LMO2","ZFP36L2"
"LMO2","ZDHHC9"
"LMO2","ZDHHC17"
"LMO2","ZCCHC24"
"LMO2","ZCCHC2"
"LMO2","ZC3H7B"
"LMO2","ZBTB44"
"LMO2","ZBTB20"
"LMO2","YES1"
"LMO2","YDJC"
"LMO2","XPNPEP2"
"LMO2","XKR6"
"LMO2","WNT8B"
"LMO2","WNT1"
"LMO2","WBP4"
"LMO2","VWA5B2"
"LMO2","VSTM2L"
"LMO2","VPS18"
"LMO2","VMO1"
"LMO2","VGF"
"LMO2","VDR"
"LMO2","VAV3-AS1"
"LMO2","VASH1"
"LMO2","USH1G"
"LMO2","UROD"
"LMO2","UNC45A"
"LMO2","TYMP"
"LMO2","TUBB4B"
"LMO2","TUBB3"
"LMO2","TTBK2"
"LMO2","TSPAN2"
"LMO2","TSC22D3"
"LMO2","TRPT1"
"LMO2","TRIM33"
"LMO2","TRIM15"
"LMO2","TRAK1"
"LMO2","TRADD"
"LMO2","TPH2"
"LMO2","TP53"
"LMO2","TNRC18"
"LMO2","TNFRSF21"
"LMO2","TNFRSF11A"
"LMO2","TNFAIP8"
"LMO2","TMSB10"
"LMO2","TMEM92"
"LMO2","TMEM9"
"LMO2","PIP4P1"
"LMO2","TMEM198"
"LMO2","TMEM196"
"LMO2","TMEM170B"
"LMO2","TMEM104"
"LMO2","TLX1NB"
"LMO2","TLN1"
"LMO2","TGFBRAP1"
"LMO2","TGFB1"
"LMO2","TFR2"
"LMO2","TBX19"
"LMO2","TAOK2"
"LMO2","SYT8"
"LMO2","SYT4"
"LMO2","STT3A"
"LMO2","STK3"
"LMO2","STARD13"
"LMO2","SSR2"
"LMO2","SSNA1"
"LMO2","SRR"
"LMO2","SRGAP3"
"LMO2","SPHK1"
"LMO2","SPAG6"
"LMO2","SP9"
"LMO2","SP4"
"LMO2","SOX3"
"LMO2","SOWAHB"
"LMO2","SORCS2"
"LMO2","SNX22"
"LMO2","SNW1"
"LMO2","SNORD66"
"LMO2","SNORD19"
"LMO2","SNORA2B"
"LMO2","SMTNL2"
"LMO2","SMPD3"
"LMO2","PPP4R3B"
"LMO2","SMAD7"
"LMO2","SMAD6"
"LMO2","SMAD5"
"LMO2","SMAD3"
"LMO2","SLK"
"LMO2","SLC9A3R2"
"LMO2","SLC6A9"
"LMO2","SLC6A2"
"LMO2","SLC6A19"
"LMO2","SLC43A1"
"LMO2","SLC39A7"
"LMO2","SLC39A4"
"LMO2","SLC35B2"
"LMO2","SLC18A2"
"LMO2","SIX2"
"LMO2","SHKBP1"
"LMO2","SHANK3"
"LMO2","SH3TC2"
"LMO2","SH2D4B"
"LMO2","SH2B3"
"LMO2","SEZ6L2"
"LMO2","SETBP1"
"LMO2","SEPT8"
"LMO2","SCARNA8"
"LMO2","SALL1"
"LMO2","S100A5"
"LMO2","S100A13"
"LMO2","RUNX1"
"LMO2","RTN4R"
"LMO2","RSPO4"
"LMO2","RPS6KB1"
"LMO2","RPS25"
"LMO2","RORC"
"LMO2","RORA"
"LMO2","ROBO1"
"LMO2","RNPC3"
"LMO2","RNF38"
"LMO2","RNF183"
"LMO2","RNA5SP244"
"LMO2","RIMBP3C"
"LMO2","RIMBP3B"
"LMO2","RIMBP3"
"LMO2","RILP"
"LMO2","RFX1"
"LMO2","RCE1"
"LMO2","RBP5"
"LMO2","RBMS2"
"LMO2","RBM47"
"LMO2","RANBP6"
"LMO2","RABIF"
"LMO2","RAB5B"
"LMO2","RAB31"
"LMO2","RAB1A"
"LMO2","QSER1"
"LMO2","PYY2"
"LMO2","PTCHD1"
"LMO2","PTCH1"
"LMO2","PSMC6"
"LMO2","PSMC4"
"LMO2","PRSS56"
"LMO2","PRRT1"
"LMO2","FOXN3-AS2"
"LMO2","PRELID1"
"LMO2","PRDM1"
"LMO2","PPP1R1B"
"LMO2","PPOX"
"LMO2","PPA1"
"LMO2","POU3F4"
"LMO2","POLH"
"LMO2","PNPLA6"
"LMO2","PNO1"
"LMO2","PLEKHG6"
"LMO2","PLEC"
"LMO2","PLCL2"
"LMO2","PLAGL2"
